fullVisitorId,transactions,total_visitor_transactions,visitId,visitNumber,hitNumber,pagePath
1.63532E+17,2,2,1500079714,7,37,/google+redesign/apparel/men+s+google+colorblock+tee.axd
1.63532E+17,2,2,1500079714,7,38,/google+redesign/drinkware/mugs+and+cups
1.63532E+17,2,2,1500079714,7,39,/google+redesign/bags/water+bottles+and+tumblers
1.63532E+17,2,2,1500079714,7,40,/google+redesign/bags/more+bags
1.63532E+17,2,2,1500079714,7,41,/google+redesign/apparel/mens
1.63532E+17,2,2,1500079714,7,42,/store.html
1.63532E+17,2,2,1500079714,7,43,/store.html
1.63532E+17,2,2,1500079714,7,45,/store.html/quickview
1.63532E+17,2,2,1500079714,7,47,/google+redesign/apparel/mens+tshirts/youtube+mens+vintage+henley.axd
1.63532E+17,2,2,1500079714,7,48,/store.html/quickview
1.63532E+17,2,2,1500079714,7,50,/basket.html
1.63532E+17,2,2,1500079714,7,51,/basket.html
1.63532E+17,2,2,1500079714,7,52,/yourinfo.html
1.63532E+17,2,2,1500079714,7,53,/yourinfo.html
1.63532E+17,2,2,1500079714,7,54,/payment.html
1.63532E+17,2,2,1500079714,7,55,/basket.html
1.63532E+17,2,2,1500079714,7,56,/yourinfo.html
1.63532E+17,2,2,1500079714,7,57,/payment.html
1.63532E+17,2,2,1500079714,7,58,/payment.html
1.63532E+17,2,2,1500079714,7,59,/revieworder.html
1.63532E+17,2,2,1500079714,7,60,/ordercompleted.html
1.63532E+17,2,2,1500079714,7,61,/ordercompleted.html
1.69855E+17,,1,1500048670,1,1,/home
1.69855E+17,,1,1500048670,1,2,/google+redesign/bags/backpacks/home
1.69855E+17,,1,1500048670,1,3,/google+redesign/apparel/headgear
1.69855E+17,,1,1500048670,1,4,/signin.html
1.69855E+17,,1,1500048670,1,5,/registersuccess.html
1.69855E+17,,1,1500048670,1,6,/store.html
1.69855E+17,,1,1500048670,1,7,/google+redesign/bags/backpacks/home
1.69855E+17,,1,1500053063,2,1,/home
1.69855E+17,,1,1500053063,2,2,/google+redesign/drinkware/mugs+and+cups
1.69855E+17,,1,1500053063,2,3,/google+redesign/electronics/audio
1.69855E+17,,1,1500053063,2,4,/google+redesign/apparel/mens
1.69855E+17,,1,1500069384,3,1,/google+redesign/apparel/headgear
1.69855E+17,,1,1500069384,3,3,/google+redesign/apparel/headgear/quickview
1.69855E+17,,1,1500069384,3,6,/google+redesign/apparel/headgear/google+twill+cap+b.axd
1.69855E+17,,1,1500069384,3,7,/google+redesign/apparel/headgear
1.69855E+17,,1,1500069384,3,9,/google+redesign/apparel/headgear/quickview
1.69855E+17,,1,1500069384,3,12,/google+redesign/apparel/mens
1.69855E+17,,1,1500069384,3,13,/signin.html
1.69855E+17,,1,1500069384,3,14,/google+redesign/apparel/mens
1.69855E+17,,1,1500069384,3,15,/google+redesign/apparel/mens
1.69855E+17,,1,1500069384,3,17,/google+redesign/apparel/mens/quickview
1.69855E+17,,1,1500069384,3,19,/google+redesign/apparel/womens
1.69855E+17,1,1,1500491700,4,1,/home
1.69855E+17,1,1,1500491700,4,2,/signin.html
1.69855E+17,1,1,1500491700,4,3,/home
1.69855E+17,1,1,1500491700,4,4,/basket.html
1.69855E+17,1,1,1500491700,4,5,/google+redesign/apparel/men+s+google+performance+1/4+zip+hb.axd
1.69855E+17,1,1,1500491700,4,6,/google+redesign/apparel/men+s+google+performance+1/4+zip+hb.axd
1.69855E+17,1,1,1500491700,4,7,/google+redesign/apparel/mens
1.69855E+17,1,1,1500491700,4,9,/google+redesign/apparel/mens/quickview
1.69855E+17,1,1,1500491700,4,11,/google+redesign/apparel/headgear
1.69855E+17,1,1,1500491700,4,13,/google+redesign/apparel/headgear/quickview
1.69855E+17,1,1,1500491700,4,15,/google+redesign/apparel/womens
1.69855E+17,1,1,1500491700,4,17,/google+redesign/apparel/womens/quickview
1.69855E+17,1,1,1500491700,4,19,/google+redesign/apparel/mens
1.69855E+17,1,1,1500491700,4,21,/google+redesign/apparel/mens/quickview
1.69855E+17,1,1,1500491700,4,23,/basket.html
1.69855E+17,1,1,1500491700,4,25,/basket.html
1.69855E+17,1,1,1500491700,4,26,/yourinfo.html
1.69855E+17,1,1,1500491700,4,27,/payment.html
1.69855E+17,1,1,1500491700,4,28,/payment.html
1.69855E+17,1,1,1500491700,4,29,/revieworder.html
1.69855E+17,1,1,1500491700,4,30,/ordercompleted.html
1.69855E+17,1,1,1500491700,4,31,/ordercompleted.html
1.83218E+17,1,1,1499730976,5,1,/home
1.83218E+17,1,1,1499730976,5,2,/google+redesign/bags/backpacks/home
1.83218E+17,1,1,1499730976,5,3,/google+redesign/bags/backpacks/home
1.83218E+17,1,1,1499730976,5,5,/google+redesign/bags/backpacks//quickview
1.83218E+17,1,1,1499730976,5,7,/google+redesign/bags/backpacks//quickview
1.83218E+17,1,1,1499730976,5,9,/google+redesign/bags/backpacks//quickview
1.83218E+17,1,1,1499730976,5,11,/google+redesign/bags/backpacks/google+alpine+style+backpack.axd
1.83218E+17,1,1,1499730976,5,13,/basket.html
1.83218E+17,1,1,1499730976,5,14,/signin.html
1.83218E+17,1,1,1499730976,5,15,/basket.html
1.83218E+17,1,1,1499730976,5,16,/yourinfo.html
1.83218E+17,1,1,1499730976,5,17,/payment.html
1.83218E+17,1,1,1499730976,5,18,/payment.html
1.83218E+17,1,1,1499730976,5,19,/payment.html
1.83218E+17,1,1,1499730976,5,20,/myaccount.html?mode=billingaddress
1.83218E+17,1,1,1499730976,5,21,/basket.html
1.83218E+17,1,1,1499730976,5,22,/basket.html
1.83218E+17,1,1,1499730976,5,23,/yourinfo.html
1.83218E+17,1,1,1499730976,5,24,/payment.html
1.83218E+17,1,1,1499730976,5,25,/revieworder.html
1.83218E+17,1,1,1499730976,5,26,/ordercompleted.html
1.83218E+17,1,1,1499730976,5,27,/ordercompleted.html
1.93362E+17,1,1,1499523509,1,1,/google+redesign/apparel
1.93362E+17,1,1,1499523509,1,2,/basket.html
1.93362E+17,1,1,1499523509,1,3,/signin.html
1.93362E+17,1,1,1499523509,1,4,/yourinfo.html
1.93362E+17,1,1,1499523509,1,5,/payment.html
1.93362E+17,1,1,1499523509,1,6,/payment.html
1.93362E+17,1,1,1499523509,1,7,/revieworder.html
1.93362E+17,1,1,1499523509,1,8,/ordercompleted.html
1.93362E+17,1,1,1499523509,1,9,/ordercompleted.html
2.14777E+17,1,1,1500314051,8,1,/home
2.14777E+17,1,1,1500314051,8,2,/google+redesign/office
2.14777E+17,1,1,1500314051,8,3,/google+redesign/bags/water+bottles+and+tumblers
2.14777E+17,1,1,1500314051,8,5,/google+redesign/bags/water+bottles+and+tumblers/quickview
2.14777E+17,1,1,1500314051,8,7,/google+redesign/bags/backpacks/home
2.14777E+17,1,1,1500314051,8,8,/google+redesign/accessories
2.14777E+17,1,1,1500314051,8,9,/basket.html
2.14777E+17,1,1,1500314051,8,11,/basket.html
2.14777E+17,1,1,1500314051,8,12,/google+redesign/drinkware/mugs+and+cups
2.14777E+17,1,1,1500314051,8,13,/google+redesign/bags/shopping+and+totes
2.14777E+17,1,1,1500314051,8,15,/google+redesign/bags/shopping+and+totes/quickview
2.14777E+17,1,1,1500314051,8,18,/google+redesign/bags/shopping+and+totes/quickview
2.14777E+17,1,1,1500314051,8,20,/basket.html
2.14777E+17,1,1,1500314051,8,21,/yourinfo.html
2.14777E+17,1,1,1500314051,8,22,/yourinfo.html
2.14777E+17,1,1,1500314051,8,23,/payment.html
2.14777E+17,1,1,1500314051,8,24,/payment.html
2.14777E+17,1,1,1500314051,8,25,/yourinfo.html
2.14777E+17,1,1,1500314051,8,26,/payment.html
2.14777E+17,1,1,1500314051,8,27,/revieworder.html
2.14777E+17,1,1,1500314051,8,28,/ordercompleted.html
2.14777E+17,1,1,1500314051,8,29,/ordercompleted.html
2.36161E+17,1,1,1500177417,1,1,/home
2.36161E+17,1,1,1500177417,1,2,/google+redesign/apparel/mens/mens+outerwear
2.36161E+17,1,1,1500177417,1,3,/google+redesign/apparel/mens/mens+performance+wear
2.36161E+17,1,1,1500177417,1,4,/google+redesign/office/writing+instruments
2.36161E+17,1,1,1500177417,1,5,/google+redesign/office/writing+instruments/quickview
2.36161E+17,1,1,1500177417,1,8,/google+redesign/office/writing+instruments/quickview
2.36161E+17,1,1,1500177417,1,10,/google+redesign/office/writing+instruments/quickview
2.36161E+17,1,1,1500177417,1,12,/google+redesign/office/writing+instruments/quickview
2.36161E+17,1,1,1500177417,1,13,/google+redesign/accessories/stickers/home
2.36161E+17,1,1,1500177417,1,15,/google+redesign/accessories/stickers//quickview
2.36161E+17,1,1,1500177417,1,17,/google+redesign/accessories/stickers//quickview
2.36161E+17,1,1,1500177417,1,18,/google+redesign/accessories/stickers//quickview
2.36161E+17,1,1,1500177417,1,22,/google+redesign/accessories/sports++fitness
2.36161E+17,1,1,1500177417,1,23,/google+redesign/bags/more+bags
2.36161E+17,1,1,1500177417,1,25,/google+redesign/bags/more+bags/quickview
2.36161E+17,1,1,1500177417,1,26,/google+redesign/electronics/power
2.36161E+17,1,1,1500177417,1,28,/google+redesign/electronics/power/quickview
2.36161E+17,1,1,1500177417,1,30,/google+redesign/electronics/power/quickview
2.36161E+17,1,1,1500177417,1,32,/google+redesign/electronics/power/quickview
2.36161E+17,1,1,1500177417,1,34,/google+redesign/electronics/power/clip+compact+charger.axd
2.36161E+17,1,1,1500177417,1,35,/google+redesign/accessories/stickers/home
2.36161E+17,1,1,1500177417,1,36,/google+redesign/accessories/stickers//quickview
2.36161E+17,1,1,1500177417,1,39,/google+redesign/office/stickers/google+doodle+decal.axd
2.36161E+17,1,1,1500177417,1,40,/google+redesign/office/writing+instruments
2.36161E+17,1,1,1500177417,1,41,/google+redesign/office/writing+instruments/quickview
2.36161E+17,1,1,1500177417,1,44,/google+redesign/office/writing/satin+black+ballpoint+pen.axd
2.36161E+17,1,1,1500177417,1,45,/google+redesign/office/writing+instruments
2.36161E+17,1,1,1500177417,1,47,/google+redesign/office/writing+instruments/quickview
2.36161E+17,1,1,1500177417,1,49,/google+redesign/office/writing/metal+texture+roller+pen.axd
2.36161E+17,1,1,1500177417,1,50,/google+redesign/office/writing+instruments
2.36161E+17,1,1,1500177417,1,51,/google+redesign/electronics/power
2.36161E+17,1,1,1500177417,1,52,/google+redesign/electronics/power/quickview
2.36161E+17,1,1,1500177417,1,55,/google+redesign/electronics/power/google+power+bank+black.axd
2.36161E+17,1,1,1500177417,1,56,/google+redesign/electronics/power
2.36161E+17,1,1,1500177417,1,57,/google+redesign/electronics/power/quickview
2.36161E+17,1,1,1500177417,1,60,/google+redesign/electronics/accessories/google+4400mah+power+bank.axd
2.36161E+17,1,1,1500177417,1,61,/google+redesign/electronics/power
2.36161E+17,1,1,1500177417,1,62,/google+redesign/electronics/power/quickview
2.36161E+17,1,1,1500177417,1,65,/google+redesign/electronics/accessories/google+high+capacity+10400mah+charger.axd
2.36161E+17,1,1,1500177417,1,66,/google+redesign/accessories/housewares
2.36161E+17,1,1,1500177417,1,67,/google+redesign/accessories/fun
2.36161E+17,1,1,1500177417,1,69,/google+redesign/accessories/fun/quickview
2.36161E+17,1,1,1500177417,1,70,/google+redesign/lifestyle/fun/spf+15+slim+slender+lip+balm.axd
2.36161E+17,1,1,1500177417,1,71,/basket.html
2.36161E+17,1,1,1500177417,1,72,/basket.html
2.36161E+17,1,1,1500177417,1,73,/yourinfo.html
2.36161E+17,1,1,1500177417,1,74,/yourinfo.html
2.36161E+17,1,1,1500177417,1,75,/payment.html
2.36161E+17,1,1,1500177417,1,76,/payment.html
2.36161E+17,1,1,1500177417,1,77,/revieworder.html
2.36161E+17,1,1,1500177417,1,78,/google+redesign/electronics/electronics+accessories
2.36161E+17,1,1,1500177417,1,79,/google+redesign/electronics/electronics+accessories
2.36161E+17,1,1,1500177417,1,80,/google+redesign/electronics/audio
2.36161E+17,1,1,1500177417,1,82,/google+redesign/electronics/audio/quickview
2.36161E+17,1,1,1500177417,1,83,/google+redesign/electronics/audio/micro+wireless+earbud.axd
2.36161E+17,1,1,1500177417,1,84,/google+redesign/office/office+other
2.36161E+17,1,1,1500177417,1,86,/google+redesign/office/office+other/quickview
2.36161E+17,1,1,1500177417,1,88,/google+redesign/office/office+other/quickview
2.36161E+17,1,1,1500177417,1,90,/google+redesign/office/notebooks++journals
2.36161E+17,1,1,1500177417,1,91,/google+redesign/office/notebooks++journals/quickview
2.36161E+17,1,1,1500177417,1,94,/google+redesign/office/notebooks++journals/quickview
2.36161E+17,1,1,1500177417,1,95,/google+redesign/office/notebooks+journals/google+hard+cover+journal.axd
2.36161E+17,1,1,1500177417,1,97,/google+redesign/office/notebooks++journals/quickview
2.36161E+17,1,1,1500177417,1,98,/storeitem.html
2.36161E+17,1,1,1500177417,1,99,/google+redesign/accessories/housewares
2.36161E+17,1,1,1500177417,1,100,/google+redesign/accessories/housewares/quickview
2.36161E+17,1,1,1500177417,1,102,/google+redesign/lifestyle/housewares/bottle+opener+clip.axd
2.36161E+17,1,1,1500177417,1,103,/google+redesign/accessories/fun
2.36161E+17,1,1,1500177417,1,105,/google+redesign/accessories/fun/quickview
2.36161E+17,1,1,1500177417,1,107,/google+redesign/bags/water+bottles+and+tumblers
2.36161E+17,1,1,1500177417,1,108,/google+redesign/electronics/electronics+accessories
2.36161E+17,1,1,1500177417,1,109,/google+redesign/electronics/flashlights
2.36161E+17,1,1,1500177417,1,110,/google+redesign/apparel/headgear
2.36161E+17,1,1,1500177417,1,111,/basket.html
2.36161E+17,1,1,1500177417,1,112,/basket.html
2.36161E+17,1,1,1500177417,1,113,/basket.html
2.36161E+17,1,1,1500177417,1,114,/basket.html
2.36161E+17,1,1,1500177417,1,115,/basket.html
2.36161E+17,1,1,1500177417,1,116,/yourinfo.html
2.36161E+17,1,1,1500177417,1,117,/payment.html
2.36161E+17,1,1,1500177417,1,118,/revieworder.html
2.36161E+17,1,1,1500177417,1,119,/ordercompleted.html
2.36161E+17,1,1,1500177417,1,120,/ordercompleted.html
2.49659E+17,1,1,1500930585,1,1,/home
2.49659E+17,1,1,1500930585,1,2,/google+redesign/office/notebooks++journals
2.49659E+17,1,1,1500930585,1,4,/google+redesign/office/notebooks++journals/quickview
2.49659E+17,1,1,1500930585,1,5,/home
2.49659E+17,1,1,1500930585,1,6,/google+redesign/office/notebooks++journals
2.49659E+17,1,1,1500930585,1,8,/google+redesign/office/notebooks++journals/quickview
2.49659E+17,1,1,1500930585,1,10,/google+redesign/office/notebooks+journals/recycled+paper+journal+set.axd
2.49659E+17,1,1,1500930585,1,12,/basket.html
2.49659E+17,1,1,1500930585,1,13,/basket.html
2.49659E+17,1,1,1500930585,1,14,/signin.html
2.49659E+17,1,1,1500930585,1,15,/basket.html
2.49659E+17,1,1,1500930585,1,16,/yourinfo.html
2.49659E+17,1,1,1500930585,1,17,/payment.html
2.49659E+17,1,1,1500930585,1,18,/revieworder.html
2.49659E+17,1,1,1500930585,1,19,/ordercompleted.html
2.49659E+17,1,1,1500930585,1,20,/ordercompleted.html
2.80589E+17,,1,1499956839,2,1,/google+redesign/bags/totes/google+travels+slim+utility+travel+bag.axd
2.80589E+17,1,1,1501529668,3,1,/home
2.80589E+17,1,1,1501529668,3,2,/google+redesign/bags/totes/google+travels+slim+utility+travel+bag.axd
2.80589E+17,1,1,1501529668,3,3,/google+redesign/apparel/headgear/google+snapback+hat+black.axd
2.80589E+17,1,1,1501529668,3,4,/google+redesign/lifestyle/housewares/foam+can+bottle+cooler.axd
2.80589E+17,1,1,1501529668,3,5,/google+redesign/apparel/womens+tshirts/google+womens+vintage+tshirt+black.axd
2.80589E+17,1,1,1501529668,3,6,/google+redesign/apparel/women+s+t+shirt/google+womens+scoop+neck+tee+black.axd
2.80589E+17,1,1,1501529668,3,7,/google+redesign/apparel/men+s+google+performance+badge+tee+tee+charcoal.axd
2.80589E+17,1,1,1501529668,3,8,/google+redesign/apparel/womens+tshirts/womens+hero+vneck+tee+white.axd
2.80589E+17,1,1,1501529668,3,9,/google+redesign/apparel/men+s+t+shirts/men+s+google+s/s+badge-performance+tee+navy.axd
2.80589E+17,1,1,1501529668,3,13,/basket.html
2.80589E+17,1,1,1501529668,3,15,/basket.html
2.80589E+17,1,1,1501529668,3,17,/google+redesign/apparel/kids/kids+youth
2.80589E+17,1,1,1501529668,3,18,/google+redesign/apparel/womens+tshirts/google+womens+vintage+tshirt+black.axd
2.80589E+17,1,1,1501529668,3,19,/basket.html
2.80589E+17,1,1,1501529668,3,21,/basket.html
2.80589E+17,1,1,1501529668,3,22,/google+redesign/apparel/mens/mens+outerwear
2.80589E+17,1,1,1501529668,3,23,/google+redesign/apparel
2.80589E+17,1,1,1501529668,3,24,/asearch.html
2.80589E+17,1,1,1501529668,3,26,/asearch.html/quickview
2.80589E+17,1,1,1501529668,3,28,/google+redesign/apparel/mens+tshirts/youtube+mens+vintage+tank.axd
2.80589E+17,1,1,1501529668,3,29,/google+redesign/apparel
2.80589E+17,1,1,1501529668,3,31,/google+redesign/apparel/quickview
2.80589E+17,1,1,1501529668,3,33,/google+redesign/apparel/headgear/google+twill+cap+b.axd
2.80589E+17,1,1,1501529668,3,35,/google+redesign/apparel/quickview
2.80589E+17,1,1,1501529668,3,37,/google+redesign/apparel/headgear/google+snapback+hat+black.axd
2.80589E+17,1,1,1501529668,3,38,/signin.html
2.80589E+17,1,1,1501529668,3,39,/registersuccess.html
2.80589E+17,1,1,1501529668,3,40,/store.html
2.80589E+17,1,1,1501529668,3,41,/store.html
2.80589E+17,1,1,1501529668,3,42,/google+redesign/apparel/women+s+google+short+sleeve+performance+tee+charcoal.axd
2.80589E+17,1,1,1501529668,3,43,/google+redesign/apparel/men+s+t+shirts/men+s+google+s/s+badge-performance+tee+navy.axd
2.80589E+17,1,1,1501529668,3,45,/google+redesign/apparel/men+s+t+shirts/men+s+google+s/s+badge-performance+tee+navy.axd
2.80589E+17,1,1,1501529668,3,46,/google+redesign/apparel/men+s+google+performance+badge+tee+tee+charcoal.axd
2.80589E+17,1,1,1501529668,3,48,/basket.html
2.80589E+17,1,1,1501529668,3,49,/yourinfo.html
2.80589E+17,1,1,1501529668,3,50,/yourinfo.html
2.80589E+17,1,1,1501529668,3,51,/payment.html
2.80589E+17,1,1,1501529668,3,52,/basket.html
2.80589E+17,1,1,1501529668,3,53,/basket.html
2.80589E+17,1,1,1501529668,3,54,/yourinfo.html
2.80589E+17,1,1,1501529668,3,55,/payment.html
2.80589E+17,1,1,1501529668,3,56,/basket.html
2.80589E+17,1,1,1501529668,3,57,/revieworder.html
2.80589E+17,1,1,1501529668,3,58,/ordercompleted.html
2.80589E+17,1,1,1501529668,3,59,/ordercompleted.html
2.94094E+17,,1,1499799169,1,1,/home
2.94094E+17,,1,1499799169,1,2,/google+redesign/apparel
2.94094E+17,,1,1499799169,1,3,/google+redesign/bags
2.94094E+17,1,1,1499872389,2,1,/home
2.94094E+17,1,1,1499872389,2,2,/google+redesign/drinkware/mugs+and+cups
2.94094E+17,1,1,1499872389,2,4,/google+redesign/drinkware/mugs+and+cups/quickview
2.94094E+17,1,1,1499872389,2,6,/google+redesign/drinkware/mugs+and+cups
2.94094E+17,1,1,1499872389,2,7,/google+redesign/bags/water+bottles+and+tumblers
2.94094E+17,1,1,1499872389,2,9,/google+redesign/bags/water+bottles+and+tumblers/quickview
2.94094E+17,1,1,1499872389,2,11,/google+redesign/drinkware
2.94094E+17,1,1,1499872389,2,12,/basket.html
2.94094E+17,1,1,1499872389,2,14,/basket.html
2.94094E+17,1,1,1499872389,2,15,/basket.html
2.94094E+17,1,1,1499872389,2,16,/google+redesign/drinkware
2.94094E+17,1,1,1499872389,2,18,/google+redesign/drinkware/quickview
2.94094E+17,1,1,1499872389,2,20,/basket.html
2.94094E+17,1,1,1499872389,2,21,/basket.html
2.94094E+17,1,1,1499872389,2,22,/yourinfo.html
2.94094E+17,1,1,1499872389,2,23,/payment.html
2.94094E+17,1,1,1499872389,2,24,/payment.html
2.94094E+17,1,1,1499872389,2,25,/revieworder.html
2.94094E+17,1,1,1499872389,2,26,/ordercompleted.html
2.94094E+17,1,1,1499872389,2,27,/ordercompleted.html
2.94094E+17,,1,1500920754,3,1,/home
2.94094E+17,,1,1500920754,3,2,/google+redesign/bags/water+bottles+and+tumblers
2.94094E+17,,1,1500920754,3,4,/google+redesign/bags/water+bottles+and+tumblers/quickview
2.94094E+17,,1,1500920754,3,6,/basket.html
2.94094E+17,,1,1500920754,3,7,/google+redesign/drinkware/google+25+oz+red+stainless+steel+bottle.axd
2.94094E+17,,1,1500920754,3,8,/google+redesign/bags/water+bottles+and+tumblers
3.12226E+17,,1,1499072869,1,1,/home
3.12226E+17,,1,1499072869,1,2,/google+redesign/apparel
3.12226E+17,,1,1499072869,1,3,/home
3.12226E+17,,1,1499072869,1,4,/google+redesign/shop+by+brand/youtube
3.12226E+17,,1,1499072869,1,5,/home
3.12226E+17,,1,1499072869,1,6,/google+redesign/shop+by+brand/youtube
3.12226E+17,,1,1499072869,1,7,/home
3.12226E+17,,1,1499072869,1,8,/home
3.12226E+17,,1,1499072869,1,9,/home
3.12226E+17,,1,1499072869,1,10,/google+redesign/apparel/mens
3.12226E+17,,1,1499072869,1,11,/home
3.12226E+17,,1,1499072869,1,12,/google+redesign/apparel/mens/mens+outerwear
3.12226E+17,,1,1499072869,1,13,/store.html
3.12226E+17,,1,1499072869,1,14,/home
3.12226E+17,,1,1499072869,1,15,/store.html
3.12226E+17,,1,1499072869,1,17,/store.html/quickview
3.12226E+17,,1,1499072869,1,19,/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd
3.12226E+17,,1,1499072869,1,20,/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd
3.12226E+17,,1,1499075231,2,1,/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd
3.12226E+17,,1,1499081958,3,1,/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd
